PlayerID,PlayerName,WR_ID
3537,Stefan Edwall,
3538,Richard Petersson,662140
3539,Eskil Persson,
3541,Erik Johansson,
3542,Vladimir Germanskiy,662842
3543,Yurij Nescjarovich,
3592,Alexey Ivanov,
3595,Ravil Akhmadeev,
3596,Alexander Istomin,
3597,Matvei Shyrkavets,664644
3598,Albert Yakupov,664758
3599,Slava Ius,
3600,Oleg Gafarov,
3602,Николай Вернин,
3604,Andrei Akinfin,663477
3605,Daniel Undheim,
3606,Vladimir Ivanov,
3607,no no,654857
3608,Michail Petrov,
3609,Sergey Starovir,
3610,Firdaves Mustaeva,
3611,Dmitryi Kochergin,
3612,Andrey Babintsev,
3613,Farouk Nameal Bkri,664757
3614,Peder Njærheim,662878
3615,Hallvard Laland,662049
3618,Serhii Vodotyka,664936
3621,Oleksandr Vodotyka,664935
3623,Farid Askharov,
3624,Khaidar Mirov,
3625,Hanna Ivantsova,
3626,Sjarhej Klimavec,664786
3628,Anthony Backenhof,
3634,Nima Hanifi-Atashgah,665034
3635,Fabian Rosner,665033
3637,Sandis Kalniņš,200107
3638,Guntis Karlovskis,200110
3639,Artis Kurzemnieks,661260
3640,Ēriks Kuharjonoks,200139
3641,Haralds Gals,200073
3642,Jānis Karlovskis,200111
3643,Kaspars Kuharjonoks,200140
3644,Hugo Brengulis,660267
3645,Roberts Meijers,200172
3646,Dārta Avotiņa,200197
3649,Aivars Vāvers,200295
3653,Edijs Vāvers,200296
3654,Kaspars Dubavs,200059
3656,Jānis Markulis,655358
3659,Arnis Gustins,651009
3662,Artis Skujnieks,200496
3664,Tomass Keišs,200116
3666,Reinars Siliņš,663124
3667,Roberts Suharevs Jr.,657926
3668,Roberts Suharevs Sr.,664616
3669,Intars Garančs,661633
3670,Kaspars Puikevics,200677
3672,Edvards Drozds,661048
3673,Markuss Plešs,661635
3675,Rihards Hoņavko,663521
3679,Sindija Zimba,659462
3680,Nikolass Pilinskis,663517
3681,Artūrs Aldis Rullis,664409
3683,Artis Gailis,658462
3687,Ralfs Paeglis,663550
3692,Rinalds Vītols,663515
3720,Pauls Albužis,200001
3721,Ingus Romals,659419
3722,Rinalds Siņicins,664787
3723,Andrey Belyi,
3724,Igor Kuksov,
3725,Daniel Aritmenov,
3726,Knyazyuk Vasily,
3727,Niclas Rokicki,
3728,Roman Vladymyrov,
3730,Boris Dolotov,
3731,Dmitruy Aseev,
3732,Sergey Kitaev,
3734,Nikolay Serdukov,
3735,Evgeniy Goltsov,
3736,Nikita Ermolaev,
3737,Evgeniy Kozlov,
3738,Denis Ivanukov,
3739,Ahmed Abdulaev,
3740,Uriy Dzhumaniyazov,
3741,Vladimir Chuvakin,
3744,Daniil Vasilenko,
3745,Artem Volobuev,
3746,Artemiy Hristolev,
3748,Konstantin Barabash,
3751,Aleksandr Koznin,
3752,Ihor Semperovych,
3754,Elena Akchurina,
3755,Andrey Sharkoff,
3756,Vladimir Tolstikov,
3757,Mark Zhirnov,
3758,Dmitriy Sapozhnikov,240291
3759,Denis Nekrasov,664824
3760,Dmitriy Pushkin,
3761,Daniil Prisyazhnoy,
3762,Nikita Prisyazhnoy,
3763,Georgiy Gorbachev,
3764,Daniil Yalovets,
3765,Daniil Mustaev,
3766,Daniil Makeev,
3767,Artem Zvyagintsev,
3768,Andrey Romantsov,
3769,Andrey Lobachev,665016
3770,Aleksandr Komandik,
3771,Ilya Bistrov,
3772,Олег Торбин,
3773,Андрей Басов,
3774,Сергей Басов,
3775,Александр Зорин,
3776,Николай Яковлев,
3777,Артём Казан,
3778,Maxim Maksimov,662691
3779,Игорь Никитин,
3780,Сергей Дударев,
3781,Расин Эминов,
3782,Тимур Каримуллин,
3783,Максим Блохин,
3784,Евгений Митрофанов,
3785,Кирилл Гланц,
3786,Андрей Степанов,
3787,Иван Тоянович,
3788,Артём Кича,
3789,Олег Лизунков,
3790,Илья Лизунков,
3791,Eduards Blūmentāls,650146
3792,Romans Blūmentāls,650317
3793,Ruslan Gareev,
3794,Vladimir Otinov,
3798,Ivan Veremeenko,653961
3799,Beyer Mathias,
3801,Berik Medenov,
3804,Benjamin Salvesen,664885
3805,Arvid Forsberg,
3806,Felix Wirstrom,661783
3808,Mikael Wiberg,280930
3810,Filip Wirström,664939
3811,Stanislav Maryutkin,
3812,Christian Stanicki,662493
3813,Lubbering Elias,665032
3815,Jakob Thoss,665031
3818,Patrik Stenkilsson,
3822,Frauke Gutberlet-Koenig,662605
3824,Mykyta Zagrebin,664977
3825,Tim Barannikov,664362
3826,Yilmaz Yigit,
3827,Trygve Lie,
3828,Tore Lie,220169
3831,Roy Persen,220206
3832,Aksel Lie-Olsen,
3835,Kilian Bosche,659922
3836,Tyler Siebert,663940
3837,Finn Gutsfeld,662684
3838,Finn Otto,664262
3839,Ammon Hade,663941
3840,Simion Hade,662683
3841,Meyer Joscha,661681
3844,Andrei Marinin,
3847,Kjell Grude Østrått,
3848,Софья Костерина,
3849,Dmitry Gundarev,
3850,Maksim Kuznecov,
3852,Yourij Cheremisov,
3853,lavrenov nikita,
3856,Gladkov Aleksey,
3857,Oleg Kovalevskij,
3858,Kristina Kovalevskaya,
3859,Eugene Tarasevich,
3863,Geir Kjellum,
3864,Sebastian S S Schmidt,
3866,Henrik Roppen,
3867,Mads Kjellum,
3872,Daniel Flatøy,
3873,Tron Omland,
3874,Tore Sørheim,
3875,Magnus Holhjem,
3876,Kristoffer Ween,
3877,Радомир Гутиев,
3878,Роберт Гвазава,
3879,Алексей Фарафонтов,
3880,Irina Zharkova,
3883,Martin Hörner,
3884,Löva Wagner,665103
3890,Baranowski Oskar,
3892,Vsevolod Sarandov,
3893,Еремей Черевко,
3895,Владислава Землянская,
3897,Muhamed Djoev,
3898,Oljas Erkimbekov,
3899,Anatoliy Zabrodin,
3900,Baurjan Aytmurzaev,
3908,Nils Hallin,
3909,Axel Jönemyr,
3910,Alexandr Shyrkavets,665252
3911,Yuriy Verbitskiy,240651
3912,Mykhaylo Podkopayev,665199
3913,Hynek Nechutny,70204
3914,Oliver Westlund Myrén,663005
3915,Robin Larsson,664006
3916,Alexey Podkopaev,665198
3917,Daniel Kacz,
3918,Oleksii Volkovyy,
3919,Volodymyr Volkovyy,
3921,Саша Ильин,
3922,Андрей Серебряков,
3923,Илья Бровцев,
3924,Danylo Shmonov,
3925,Nikolay Nagornov,
3926,Аркадий Косарев,662696
3927,Александр Щиголев,
3928,Андрей Слюсарев,
3929,Андрей Родишевский,
3930,Михаил Родишевский,
3931,Михаил Нарушев,
3932,Даниил Щеткин,
3933,Александр Ефимов,
3934,Александр Греков,
3935,Евгений Рамазанов,659156
3936,Илья Иванов,
3937,Oleksandr Petrov,
3938,Bogdan Nyzhnyk,665227
3939,Maksim Tseveleu,
3940,Joonatan Sjoroos,664769
3941,Tiitus Sjoroos,664770
3942,Mihail Maidaniuk,
3943,Sebastian Lilleøre,665208
3944,Henrik Kransholm,
3945,Sam Kransholm,
3946,Alexey Balitskiy,664991
3947,Vladzimir Maidaniuk,
3949,Truls Mansson,650229
3951,Arkadiy Morozov,
3952,Alexander Kozmin,
3953,Ilyas Zainullin,
3954,Alexei Smirnov,
3965,Dmitry Krylov,664455
3966,Volodymyr Volkovyi,665202
3967,Arseeva Julia,
3969,Oleksii Volkovyi,665201
3971,Lars Söderkvist,
3972,Niklas Blomberg,664291
3973,Vladimir Otinov,664457
3976,Björn Löfman,
3977,Daniel Biloglav,
3978,Roman Ketov,
3979,Artem Pavlovich,
3980,Anastasiya Zaharova,
3982,Aleksandr Loginov,
3983,Aleksandr Raskosha,
3984,Alexander Koroschenko,657823
3985,Aleksandra Pavlova,665378
3986,Alex Anin,
3987,Maksim Kuznetsov,
3988,Vladimir Kolenov,665483
3989,Denis Korneychuk,665475
3990,Ivan Chernov,665274
3991,David Dvoracek,656209
3992,Anders Skogseth-Braathen,655671
3993,Bekzat Erkaev,
3994,Michail Pererodin,
3995,Arman Aristanov,
3996,Bigeldi Beysenov,
3997,Rafat Komarov,666126
3998,Sherzat Anbaev,
3999,Alisher Erkaev,665482
4000,Nurdaylet Auezbaev,
4001,Victoriya Korneychuk,
4002,gladkov aleksey,
4004,Danil Vakula,
4005,Georgii Lutsenko,
4006,Stanislav Shvalev,
4007,Øystein Midtun,
4008,Jørgen Aam,
4009,German Geller Jr.,90009
4013,Григорий Василенко,
4014,Антон Ольховский,
4015,Константин Семёнов,
4016,Андрей Ким,
4017,Илья Бровцин,
4018,Ярослав Барышев,664944
4019,Mark Belov,
4020,Alexey Yushin,666199
4021,Sergei Bolshow,665384
4022,Denis Paltow,665385
4023,Timoshenko Yaroslav,
4024,Sergey Alexeev,665323
4025,Sergey Romanov,
4026,Mikhail Akulov,
4027,Almaz Soltanov,665317
4028,Nail Saetov,
4029,valeriy ignatyev,665408
4030,Haydar Mirov,654557
4031,Anton Bashkirev,
4037,test test,
4038,Tyurin Alexander,
4040,Roman Ivanov,665550
4041,Mikhail Ivanov,665549
4047,Andrey Stolyarov,240339
4048,Leonid Volik,658998
4049,Hanna Ivantsova,664934
4051,Andrey Leutin,664122
4052,Annika Perssson,
4053,Annika Persson,665528
4054,Magnus Berg,
4056,Thomas Oscarsson,665511
4057,Annelie Karlsson,
4058,Martin Jepsen,
4060,Yury Fedotov,665553
4062,Alexandr Dyomin,665551
4064,Tony Aronsson,
4065,Jonas Mårdell,
4066,Erik Werner,
4067,Oskar Ekeberg,
4068,Mattias Holmner,
4071,Markus Bengtsson,662570
4072,Ellinor Gustafsson,
4073,Ulf Karlsson,
4074,Niklas Abelin,
4075,Nikolay Fedotov,665552
4076,Tero Viljanen,
4077,Henrik Nilsson,659766
4078,Sergii Nikolaiev,665589
4081,Alexandr Goroshko,
4083,Yana Tkachenko,
4084,Kostyantyn Tkachenko,
4087,Andriy Kalinychenkov,
4088,David Oksaniy,
4089,Mykyta Okhrimovych,
4090,Stepan Volkovyy,
4091,Nikita Tilipchenko,665554
4092,Lars Söderkvist,665239
4093,Susanna Possl,661800
4095,Johan Johansson,665520
4097,Per Andersson,
4098,Jonas Lindfors,
4099,Joacim Sällström,
4100,Roland Carlsson,
4101,Håkan Fridh,
4102,Peter Bengtsson,
4103,Niklas Andersson,
4104,Niklas Frykenstad,
4106,Rikard Oddane,665656
4108,Marcus Palm,
4109,Michael Wilhelmsson,
4110,Zebastian Bornemar,
4111,Daniel Garpe,
4112,Nurbolat Tazhekenov,
4113,Øystein Nesse,
4114,Amir Hallenstam,288391
4115,Alexander Hallenstam,288471
4116,Roger Karlsson,
4117,Adrian Frøyland,
4119,Johannes Lundstrom,
4120,Pelle Egnerfors,
4121,Morgan Lagerkvist,
4122,Hampus Lagerkvist,
4126,Alexey Azartsov,
4129,Espen Eidsnes,656831
4130,Anna-Maria Wiberg,
4132,Mari Fjermestad,
4133,Mathias Blomquist,661784
4134,Pontus Chorell,665874
4135,Alexander Liljeholm,665871
4137,Hudec Karol,
4140,Alexander Sevryukov,
4142,Alexey Naumenko,665880
4143,Nikolai Risa Fimland,
4145,Igor Shehovcov,665379
4146,Jevgeny Tsupko,240356
4147,Evgeniy Fedulov,665905
4148,Oscar Axelsson,
4149,Carsten Lundgren,
4157,Ilya Golubev,
4164,Vadims Tihomirovs,666009
4166,Alexandr Naumov,
4169,Влад Пудовкин,
4170,Макар Матвеев,
4171,Варвара Стукалова,
4172,Кирилл Гаранин,
4173,Федор Дударев,
4175,Nikita Tikhomirov,664941
4176,Амаль Низамов,
4177,Olavi Vaisanen,656466
4178,Anu Lehtinen,100504
4179,Janne Kantola,100090
4181,Tomas Ulis,661332
4182,Rolandas Zygelis,659320
4183,Saule Zygelytė,663415
4184,Julius Steisunas,659210
4185,Šarūnas Jokubauskas,660253
4186,Emma Andersson,665906
4187,Lage Wiren,
4188,Vladimir Stepankin,
4191,Tibor Varga,70354
4192,Samuel Hána,79140
4193,Jakub Matysek,659537
4194,Aleksandr Gruba,665296
4195,Steven Maearu,665285
4196,Mark Kritski,661319
4197,Daniil Moshnin,661298
4198,Deniss Andrijashkin,665760
4199,Anastassia Andrijashkina,665761
4200,Aleksandr Metelitsa,665762
4202,Vladimir Andriyashkin,665957
4203,Maksim Andrijashkin,
4204,Pavel Shorohhov,665146
4205,Francis Refshus Hagerup,665952
4206,Edward Refshus Hagerup,665955
4207,Eilert Gjesteland Hagerup,
4208,Gregers Gjesteland Hagerup,665950
4209,Lyder Gjesteland Hagerup,665953
4210,Kristin Fjermestad,662143
4211,Eskil Hjørnevik,
4212,Adrian Skjæveland,
4213,Pål Ravndal,
4214,Henrik Handeland,
4215,Bjørn Austerå,665958
4216,Kristian Håland,
4217,Viktoria Sørensen,
4218,Leif Malvin Knutsson,
4219,Eliāns Ēdelis,653423
4223,Lucas Havaas,
4224,Mathias Bø,665980
4225,Hanna Håland,
4226,Pernille Frøyland,
4231,Veronika Sachok,665673
4236,Mikael Ikonen,665969
4237,Robin Wilhelmsson,
4240,Andrei Mestserjakov,90023
4241,Darja Morozova,665766
4242,Ruslan Leonov,665392
4247,Matvei Breganov,661313
4248,Edvard Kopjev,661299
4253,Maksim Sedoi,
4254,Daniel Gasinski,661898
4256,Aleksandr Hmelnitski,665635
4258,Makar Navitski,665642
4259,Anton Fjodorov,665643
4262,Deniss Kitshov,665113
4266,Daniel Roth,665117
4269,Nikita Vassiljev,665989
4271,Matvei Petrov,
4272,Semjon Ossipov,661412
4274,Erlend Alme,665982
4276,Fedor Ambrageitchik,665555
4278,Ivan Melnikov,665770
4279,ambrajegic fedor,
4280,Aleksey Molodenkov,665999
4281,Andrey Sakharov,
4282,Lucas Asterlund,
4283,Tom Grunner,
4284,Johannes Helland,
4285,Tomas Jacobsson,
4286,Peter Enderborg,
4287,Fredrik Timeus,665678
4288,Thomas Wikström,
4289,Aleksandr Sevryukov,
4290,Valeriy Matantsev,
4292,German Geller,90008
4293,Torbjørn Laland,666056
4294,Egor Naprimerov,
4295,Alexander Naprimerov,
4296,Юрий Поздеев,
4297,Sondre Sandland,665655
4298,Сергей Новосельцев,
4299,Дмитрий Ковров,
4301,Александр Майборода,666197
4302,Николай Быков,
4308,Eskil Sandland,665759
4312,Annica Wirström,
4313,Kent Wirström,
4314,Jan Gudmunds,666058
4316,Dmitry Kratirov,666200
4317,Сергей Лебедев,
4318,Arseny Repin,666189
4319,Vladislav Repin,666192
4320,Глеб Шипицин,
4321,Егор Ходыкин,
4322,Станислав Бершадский,
4323,Николай Розов,
4324,Vlad Repin,
4325,Vitaliy Chernyshev,666195
4326,Mohamed Dubel,666070
4327,Ahmed Debel,666069
4329,Eddie Nilsson,666080
4330,Egor Zarubin,666046
4331,Semen Ivanov,665710
4332,Denis Petrov,662795
4333,Oskar Ekeberg,
4334,Andrei Ivanov,666106
4335,Yoann Tsyupko,
4336,Kseniia Balatskaia,
4337,Baurzhan Ualiev,
4338,Maxim Drozhilin,
4339,Demid Dorofeev,666107
4340,Andrey Mansvetov,
4341,Vladimir Sheikin,
4342,Anders Pettersson,665907
4343,Sandis Kadakovskis,200103
4344,Alvis Siliņš,652826
4346,Alens Kalniņš,656146
4349,Aldis Gusevs,660734
4360,Alens Kurmēņevs,660731
4370,Samvel Oganesyan,666116
4371,Chirva Alexander,666117
4372,Teodor Moen,
4373,Jonathan Lilleøre,
4374,William Moen,
4391,Arseniy Repin,
4392,Igor Ivanov,
4394,Elvijs Višņevskis,662947
4396,Rihards Arājs,662967
4400,Aleksandrs Ozernojs,
4406,Mārcis Andersons,200005
4411,Kaspars Irbe,660321
4412,Sarma Vēberga,663937
4413,Madars Irbe,664479
4418,Georgijs Semjonovs,654646
4419,Matīss Ģelzis,654626
4420,Valts Janvars,652820
4422,Eliss Jānis Depše,659748
4433,Lorens Kaužēns,658533
4434,Jānis Konutis,660733
4436,Aldis Ūdris,200287
4443,Dina Sophie Salvesen,
4444,Emil Andreas Ravndal,
4445,Tobias Stokland,666130
4446,Herman Steen,280458
4447,Alexey Skrobanskiy,666201
4448,Андрей Люхотнели,
4449,Никита Шеховцов,
4450,Артемий Потапенко,
4451,Артур Никитенко,
4452,Василий Рожков,
4453,Никита Андреев,
4454,Александр Фоминский,
4455,Nils Hellman,
4456,Maksim Kuznetsov,
4457,Anton Bakhurov,
4460,Daniil Hyrunovich,
4461,Konstantin Barabash,664790
4464,Zair Koshkin,665043
4465,Andrei Voronov,
4466,Andrey Tolmachev,
4467,Andrey Senchenko,
4468,Andrey Litovko,
4469,Vladimir Volobuev,
4470,Vladimir Vatutin,
4471,Sasha Lusak,
4472,Dinar Fakhrutdinov,666144
4474,Stanislav Shvalev,665438
4475,Aleksey Panov,666148
4476,Danil Vahula,666149
4477,Oleg Filippov,666151
4478,Vitaly Bushuev,
4479,Eduard Sathullin,
4480,Nail Rizatdinov,
4481,Anton Ilin,
4484,Reyan Halob,
4485,Jimmy Douz,
4486,Nikolay Malitsky,666551
4487,Elef Baltatzidis,665196
4489,Wilhelm Possl,661801
4493,Valery Spirin,240692
4494,Jarand Skjæveland,
4495,Caroline Bandstigen,666173
4496,Rosanna Johansson,666556
4497,Emma Pallin,
4498,Linda Tång,666172
4499,Ulrika Zetterfeldt,666174
4501,Towe Melwinsson,666171
4502,Ellinor Pössl,
4503,Magda Milovanovic,
4505,Torbjörn Berggren,
4509,Alexander Takmakov,
4510,Alexcandуr Ansabaev,
4511,Oleksandr Zhyglatyi,666184
4512,Aleksey Denisyev,666185
4513,Andrejs Solovjovs,665444
4515,Kirill Kozmin,
4516,Mārīte Stūrmane,664700
4517,Grigori Tshudajev,
4518,Polina Ramenskaja,665764
4519,Jevgeni Djomin,665765
4520,Mihhail Boborenko,665769
4522,Darja Senedjak,
4523,Svetlana Bilanits,
4524,Igor Rastrygin,
4525,Anna Moltshanova,
4526,Elena Filippova,
4527,Tatjana Varkki,
4528,Maria Svetlyshenko,
4529,Juri Gordeev,
4530,Yevhen Bozhyk,665348
4531,Yuriy Kravchenko,666228
4532,Rikard Nässelkvist,288082
4533,Viktoria Mištšenko,
4534,Jekaterina Tkachenko,
4539,Ivan Aleksejev,
4541,Sofia Dronik,
4542,Artem Fjodorov,
4543,Sabrina Kirin,
4544,Anastassia Sinitsyna,
4545,Anna Svirepova,
4546,Gleb Nõmmemees,
4547,Ilja Yakovlev,
4548,Georgi Jakovlev,667735
4549,Dominika Druzhishchieva,
4550,Ruslan Lopatkin,
4551,Arseni Polshkov,
4552,Evelina Katrin Marcinkeviciute,
4553,Nikita Borissov,667738
4554,Martin Bojetski,
4555,Daniil Jantshuk,
4556,Jekaterina Kondrashkina,
4558,Artemi Potashov,
4561,Daniil Zhdanov,
4563,Ilja Mishchenko,
4564,Diana Izotova,
4565,Marina Lobina,
4566,Georgi Gukovskiy,
4567,Marika Karelina,
4568,Maksim Mashjanov,667754
4569,Artur Sharapov,
4570,Ivan Kozlov,
4571,Danil Yanchenko,667749
4572,Aleksandra Vlassenko,
4574,Daniil Rozov,667743
4575,Aleksei Olenin,665782
4576,Aleksei Nikolajenkov,
4577,Vladimir Nilov,665788
4578,Aleksei Fedotov,665784
4579,Daniil Hamidullin,667736
4581,Aleksei Stepanov,
4582,Kirill Tint,
4583,Ilya Koreshkov,667742
4584,Daniil Kudrjashov,
4585,Maksim Bagliuk,
4586,Jegor Gudkov,665787
4587,Rustam Abrossimov,
4588,Nikita Borissov,
4589,Andrejs Vinogradovs,
4590,Mihhail Podpovedkin,
4591,Maksim Kotkas,
4592,Aleksandr Nartov,
4594,Lev Karimov,
4596,Artur Lasimer,
4599,Darja Kashleva,
4601,Evgeny Klimenko,664505
4603,Артём Смирнов,666235
4605,Vadim Antipin,666234
4606,Василий Михельсон,
4609,Zigmārs Šmits,201007
4610,Pavel Kirichenko,666346
4611,Aleksandr Kirichenko,
4612,Evgeniy Kozin,
4613,Denis Kucherov,
4614,Viktors Piastro,200212
4615,Martins Gabrielis,664705
4617,Petr Rudnev,
4618,Aleksandr Lysak,665694
4619,Maksim Kuznetsov,664635
4620,Lelde Paķe,664273
4623,Андрей Захарянц,
4626,Vitaly Bushuev,666150
4627,Evgeniy Tarasevich,665045
4628,Stian Kornelius,
4629,Rafael Gilfanov,
4630,Vladimir Komarov,666478
4631,Artem Fadeev,666343
4632,Alexey Gladkov,665042
4634,Dmitry Zarutskiy,
4635,Arseniy Shpak,666375
4636,Nicklas Nilsson,660155
4637,Fredric Axelsson,280042
4638,Tomas Rybing,666264
4639,Thomas Wikstrom,665471
4640,Ilya Naumenko,666407
4641,Artem Averianov,
4642,Kirill Belokon,
4644,Alexander Starostin,
4645,Nikita Denisov,
4646,Anton Karev,
4647,Ella Lauma Bērtiņa,664922
4648,Alberts Bērtiņš,664886
4649,Jonas Hagborg,
4650,Alexey Kaznacheev,666385
4651,Daniil Kaznacheev,666386
4652,Kristaps Riekstiņš,665457
4653,Rolands Riekstiņš,663501
4654,Roberts Pelšs,665453
4655,Oleksandr Ratmanskyy,666376
4656,Kent Nyman,280380
4657,Kristiāns Auziņš,666374
4660,Raimonds Zīlītis,665993
4661,Reinis Pēdiņš,666373
4662,Alekss Ernšteins,653413
4663,Evija Valka,664483
4664,Sandis Rosinskis,664709
4666,Anton Lazarev,
4667,Zair Koshkin,
4668,Olga Starostina,
4669,Artyom Averyanov,
4670,Нормунд Сташанс,
4671,Никита Горлов,666381
4672,Pavel Simonov,666217
4673,Иван Яковлев,
4674,Роберт Яковлев,
4675,Георгий Апинян,
4676,Misha Ushakov,666207
4677,Даниил Ползик,
4678,Егор Саранцев,
4679,Henrik Tagesson,662886
4680,Ance Ramona Migliniece,664923
4681,Artūrs Andris Miglinieks,660732
4683,Toms Bāders,664905
4684,Andreas Zandrén,
4685,John Bandstigen,
4686,Fredrik Berntsson,
4687,Lucas Forsberg,
4689,Sergey Pashkovsky,
4690,Jakovs Šaldovs,666533
4691,Artem Matveev,666415
4692,Petr Rudnev,
4693,Grigory Syrkin,
4694,Anna Krinova,666413
4695,Milichaev Andrey,666416
4696,Dmitriy Nazarov,666414
4697,Alexey Lovtsov,664419
4698,Alexey Shumakov,
4700,Dmitrijs Šaldovs,
4702,Almaz Salimzyanov,
4704,Sultan Serimov,
4705,Serik Usenov,
4706,Markuss Mežviets,664683
4707,Kristaps Duburs,666534
4709,Andris Dimze,666532
4711,Dmitry Lobanov,
4713,Mikus Rozītis,
4714,Juliana Bogdeviciene,661154
4715,Tomas Jedlicka,659310
4716,Vladimir Yakhlakov,
4717,Tadas Norgela,
4718,Jan Einar Olsen,
4719,Ludvig Kalberg,666479
4720,Karl Evertsen Grødem,
4721,Solvor Bjerga,
4722,Emilie Nese Stangeland,
4723,Sigurd Drøpping,
4724,Martinius Erga Eriksen,
4725,Marie Drøpping,
4726,Emily Merethe Hansen,
4727,Birk Tordarson Hognestad,
4728,Emma Eriksen Øverland,
4729,Jan Bjarne Ueland,666483
4730,Filip Labedzki,666481
4731,Eskil Thingbø Støldal,
4732,Oda Moi,
4733,Susanna Svela,
4734,Ella Nordbø,
4736,Vetle Verge,
4737,Casper Haugsland Martinsen,
4738,Simen Hundvik Nordhus,
4739,Sergey Naumenko,666722
4740,Dmitry Pozdnyakov,
4741,Andrey Glebov,666721
4742,Ilya Kolesnikov,
4743,Anna Skrobanskaya,666507
4747,Igor Zamiatin,666700
4749,Ēriks Zaics,664931
4754,Juri Artamonov,90145
4755,Alvis Dukāts,
4756,Andzej Petrik,666337
4757,Pavel Petrik,666336
4760,Amanda Siwertzon,666555
4761,Magdalena Milovanovic,
4762,Jānis Saverass,665459
4763,Galina Efimova,666541
4764,Rūdolfs Nažinskis,662949
4765,Heino Toms Lūmanis,664920
4767,Aigars Bružēvics,664915
4768,Gundars Vjakse,
4769,Toms Andersons,664903
4770,Artūrs Šēls,663000
4771,Toms Baumanis,665180
4772,Roberts Līvmanis,665182
4773,Markuss Ābele,665181
4774,Kārlis Veide,666519
4775,Markuss Roziņš,666267
4777,Andrejs Farafonovs,664715
4778,Oskars Škutāns,664913
4780,Oskars Plučs,665445
4781,Rihards Berkolts,201189
4782,Ainārs Rutkis,201187
4783,Jegors Bogdanovs,665451
4784,Artur Goldin,
4785,Артем Циулин,
4786,Vladimir Ilin,
4787,Reinis Beinars,664916
4788,Ruslan Safiulin,
4789,Vladimir Tolstikov,663348
4790,Anton Glechikov,
4791,Igor Belmesov,
4793,Kevin Rafferty,320257
4796,Julius Bogdevicius,661090
4797,Dmitriy Lyapin,666194
4798,Alisa Lyapina,666596
4799,Leander Lone,
4800,Marcus Koppe,
4801,Andreas Koppe,666589
4802,Alexey Kucheryavykh,
4803,Vyacheslav Filichkin,
4804,Aleksandr Chernyi,
4809,Pavel Rusanov,
4810,Ryan Le,
4811,Kamran Maghzi,
4812,Calvin Vician,
4813,Avdan Gupta,
4814,Akshna Gupta,
4815,Tejas Niroola,
4816,Dilan Niroola,
4817,Eric Yzquierdo,
4818,Arseniy Kletsov,
4819,iliya Petrushov,
4820,Renat Giziatov,666653
4822,Milan Marcic,
4823,Niklas Nygårds,
4824,Sander Berntsen,666616
4826,Владимир Ком,
4827,Rainers Kreitāls,662952
4828,Eric Krol,
4832,Tony Månsson,
4834,Peter Hertonsson,
4835,Leos Hvizd,70182
4840,Артём Ищенко,
4841,Константин Белобородов,
4842,Савелий Антипин,
4845,Ульяна Федотова,
4846,Buster Barton,
4847,John Medema,
4848,Ryan Woodall,
4849,Paul Gasiecki,
4850,Mark Klimek,
4851,Darrin Hummel,
4852,Mike Klimek,
4853,Tom Cothard,
4854,Jake Rader,
4855,Don Klimek,
4856,John Pacion,
4857,Chris Evans,
4858,Mārcis Rēders,657530
4859,Roberts Tūbelis,666684
4860,Julija Mihailova,664668
4862,Ivars Belkovskis,662975
4863,Artūrs Daugovičs,666670
4864,Katrīna Bertuse,
4865,Kārlis Šķiliņš,
4866,Lorencs Kaužens,658533
4867,Marija Trušina,666704
4868,Dmitrijs Ponomarjovs,666673
4869,Ritvars Ivanovs,
4870,Elina Ivanova,
4872,Renets Daģis,
4873,Markus Sanders,666682
4874,Viljams Drozdovičs,
4875,Iļja Bartušs,
4876,Aleksandrs Babics,
4877,Daniils Čalovs,666687
4878,Emils Moruss,
4879,Aleksandrs Lukjanovs,
4880,Valērijs Barmins,
4881,Jānis Jēkabs Paukštello,662950
4882,Gustavs Veitners,662951
4883,Viestards Briedis,
4884,Toms Priedītis-Grūbe,662970
4885,Kristaps Tenis,
4887,Ева Ком,
4888,Aleksey Kryuchkov,656901
4889,Aleksandra Farafonova,666689
4891,Eduards Seļiverstovs,662943
4892,Linards Rožkalns,
4893,Vladislavs Zamišļajevs,664722
4895,Mikus Daņiļēvičs,
4896,Jānis Riekstiņš,664675
4897,Snorre Sagland,
4898,Fabian Labedzki,666649
4899,Sergey Davydkin,666701
4900,Kirills Jefimovs,
4901,Fadejs Jefimovs,
4902,Edvards Sprindžuks-Golubcovs,666685
4903,Reinis Brokāns,664894
4905,Iļja Kuprijans Testeļecs,
4906,Arvīds Ceriņš,666683
4907,Arkadijs Šipilovs,666686
4908,Roberts Ozols,
4909,Artūrs Šipilovs,666676
4910,Aleksejs Simakovs,
4911,Daniils Bažoks,
4912,Krišs Skujenieks,666518
4913,Gabriels Balkins,
4915,Bruno Ūdris,
4916,Bogdans Vaškovs,666667
4917,Sofija Kuharenoka,
4922,Jelisejs Steputenkovs,
4923,Emīls Fals,664701
4925,Aleksejs Sidorenkovs,
4926,Marks Belakovs,
4927,sven pettersson,
4928,Reinis Kronbergs,662956
4929,Māris Kronbergs,664723
4930,Marts Kairis,
4931,Adel Shamsutdinov,
4933,Сергей Брутян,
4934,Даниил Печинкин,
4935,Матвей Мухорин,
4936,Dmitry Kalinovsky,666753
4937,Fedor Kalinovsky,666752
4938,Fredrik Bonde,
4939,Glenn Dahlberg,666817
4941,Rune Pettersson,
